,text,company,sentiment
8542,the line to buy an ipad 2 stretches 2 blocks. not getting one today. :) #sxsw,apple,0
8543,"we start to compete with the bigger guys now, like google. #checkins #pnid #sxsw",google,1
8544,"i'd love to get my #ipad2 at the #apple store that's popping up downtown tomorrow, but lack the patience for #sxsw douchebaggery.",apple,1
8545,last day to get the #lp austin iphone app for free {link} #travel #sxsw,apple,0
8546,thrilled to have former chief talent officer of apple and gap on @mention advisory board {link} #sxsw #sxswi #innotribe,apple,1
8547,@mention to have temp store at 6th &amp; congress during #sxsw now attendees have no excuse to not be walking around with an #ipad 2! #austin,apple,1
8548,the memento ios app is on sale for 99å¢ for #sxsw ÷ý wait just one momentoû_ let social media create your diary {link} #iphone,apple,0
8549,contests to juan on winning our last @mention commuter case for #iphone 4 ! 2 $50 gift cards left! #cbatsxsw #sxsw,apple,0
8550,"congrats to kenny, who now enjoys a spanking new @mention case for his ipad!  look how happy he is!  :-d #sxsw # {link}",apple,1
8551,"congrats to kenny, who now enjoys a spanking new @mention case for his ipad!  look how happy he is!  :d #sxsw #cbatsxsw {link}",apple,1
8552,@mention to launch 'circles' later today at #sxsw?? gotta love #sxsw - one platform for everything from independent film to innovative tech,neither,0
8553,@mention to launch &quot;groupon or living social-type&quot; rewards at #sxsw - {link} (via @mention,neither,0
8554,@mention to launch &quot;groupon or living social-type&quot; rewards at #sxsw {link} | @mention,neither,0
8555,"@mention to launch social network called circles, possibly today {link} #sxsw via: @mention - this should be interesting ^ jl",neither,0
8556,#gowalla to launch &quot;groupon or living social-type&quot; rewards at #sxsw {link},neither,0
8557,starting to make my google cal for #sxsw. really excited to see @mention  @mention @mention @mentions,google,0
8558,guy next to me in the bathroom props his ipad above the urinal and keeps using it while going. these people are serious. #sxsw,apple,1
8559,guy next to me is carefully studying the &quot;best parties at #sxsw 11&quot; spreadsheet he made on on his ipad. but it's an ipad 1. n00b!,apple,0
8560,@mention to open temporary store at sxsw {link} they should use @mention too #sxsw,neither,0
8561,up early to purchase the #ipad 2 for our awesome sweepstakes giveaway and game at #sxsw! details coming soon!,apple,1
8562,have yet to see someone with a pc (dell or otherwise) at sxsw - all apple macbook pro or ipads...#sxsw,apple,1
8563,@mention to sell ipad 2s to #sxsw attendees. it worked. they sold out.,apple,1
8564,the line to the #apple #ipad2 popup store on 6th &amp; congress warps around to 5th st. #sxsw  {link},apple,0
8565,just got to the google party at speakeasy. free drinks and food coming out! #sxsw,google,0
8566,"congrats to va client discovr, kicking a** and taking names: {link}  hottest music app at #sxsw? {link}",neither,0
8567,"planning to wait for the ipad2 at the #sxsw apple store, get #infektd. might be players in the crowd.  {link}",apple,1
8568,"serìá cierto? rt @mention google to launch major new social network called circles, possibly today rww.to/f6bcet #sxsw",google,0
8569,iphone autocorrects &quot;sxsw&quot; to &quot;scar&quot; -- foreshadowing? #sxsw,apple,0
8570,"released today by @mention spin play: spin magazine's ipad app, download it now! (1st issue free) {link} #sxsw",apple,0
8571,&quot;tattoo for an ipad&quot; chalked on the pavement. what can it mean? #sxsw #applefanatic,apple,1
8572,i'm here too!  rt @mention #bettercloud #sxsw presenter &amp; austin native john wiley happens to be chief engineer behind google search,google,0
8573,for ipod too? rt @mention new #ubersocial for #iphone now in the app store includes uberguide to #sxsw (cont) {link},apple,0
8574,"my #sxsw toolkit:  laptop+charger, iphone, h2o, bike, &amp; shades:  i'm a walking apple ad with a touch of rei.  what's in your #sxswtoolkit?",apple,1
8575,my cnet story on apple's schooling the social marketing execs at #sxsw with its pop-up #ipad2  launch {link},apple,0
8576,there is totally a make-shift apple store downtown. #sxsw,apple,0
8577,@mention totally digging the new foursquare on iphone. just in time for #sxsw. craps rematch in austin from big omaha?,apple,1
8578,"@mention totally! i mean, the number of companies that seemed to be offering the same thing at #sxsw was sad. apple beat you, give up guys.",apple,1
8579,at &quot;touching stories: designing magazines for the ipad #touchingstories #tbwasxsw #sxsw,apple,0
8580,"google hotpot - &quot;not as good as other services, but we will force it on you anyways.&quot; #sxsw",google,0
8581,"google hotpot activity map for this week in austin, tx before #sxsw #suxsw {link}",google,0
8582,"google hotpot at #sxsw - instant rating &amp; review via places, social sharing, etc. yelp killer?",google,0
8583,google hotpot brings netflix-style functionality to places. result is yelp with no personality. #bettersearch #sxsw,google,0
8584,google hotpot demo at #sxsw seems a whole lot like #yelp to me- innovate or not be left outa game? they show heat maps2 {link},google,0
8585,google hotpot has anyone used it? #sxsw,google,0
8586,google hotpot is a new app that let's people rate where they are. i guess its a logical business progression for them #marissagoogle #sxsw,google,1
8587,"google hotpot- rate restaurants and get personalized recos on where to eat. um, think foursquare, yelp, etc have this covered already. #sxsw",google,1
8588,"google hotpot= yelp killer?  very impressive integration, personalized recommendations, and really fast @mention #sxsw",google,1
8589,after 5 straight days on my ipad at #sxsw it's such a welcome change to flip through a fashion mag #printisnotdead #digitalblasphemy,apple,0
8590,"look for transit info for us and canada at gtfs, city-go-round, transit developer google group #sxsw #transitapps",google,0
8591,#sxsw #metricsdrivendesign.  wrote a response exactly in regards to the speakers google reference uidesignguide.com search blog response,google,0
8592,"sounds intriguing... rt @mention lots of chatter around google's new social network, circles #sxsw -kek",google,1
8593,google introducing check-in status and rewards at #sxsw - mobile is where it's at. {link},google,1
8594,crowd control at the apple pop up #sxsw  {link},apple,0
8595,don't distrub my circles - rt @mention we're not launching any products at #sxsw - dancing today {link},neither,0
8596,"the industry party #gsdm #google was a grand affair.
#sxsw",google,1
8597,got lost trying to fond the apple store in austin so @mention instead!! #sxsw,apple,0
8598,"ipad is its own thing - in addition to, not in place of print - @mention cuts through the #sxsw b.s. at #newsapps panel",apple,1
8599,apple rents retail space downtown austin for #sxsw {link} must avoid 3-block radius tomorrow (via @mention,apple,0
8600,ipad 2 gets temporary apple store for sxsw {link} #apple #applestore #ipad2 #sxsw #verizon,apple,0
8601,#apple sets up temporary store for #ipad2?  {link}  im a lil jealous #sxsw @mention @mention @mention,apple,1
8602,first shots w/ipad 2 from #sxsw {link},apple,0
8603,#sxsw #letshookup @mention &quot;we want to be the google of nonprofits.&quot;,google,0
8604,are you attending the #sxsw and want to explore #austin ? check out @mention for austin {link} (via @mention,neither,0
8605,"perfect attention to detail rt @mention google recreated the code for pac-man for their doodle, original bugs included. #sxsw #googledoodles",google,0
8606,what's better than sweets? a new ipad just in time for #sxsw,apple,1
8607,#sxsw #bettercloud computing insight: google's @mention &quot;we will benefit from data centers' economies of scale continual improvements&quot; #pgi,google,1
8608,design patterns for user engagement at sxsw. i'm interested to hear what google has to say on the subject... #sxsw #makinggamesbetter,google,0
8609,iphone battery about to die. nooooooooooooooo. #sxsw,apple,0
8610,iphone battery is going quickly. guy behind me let me borrow his portable charger. i want one! {link} #sxsw,apple,0
8611,iphone battery maintenance is a fine art at #sxsw,apple,0
8612,louis vuitton has an iphone app. called amble #digitalluxury #sxsw,apple,0
8613,google actually does have an official death policy. one of only a few. via @mention #digitaldeath #sxsw,google,0
8614,are you stuck inthat long a$$ line at the apple store? come check us out! we are in the next block across from driskill! #apple #sxsw  #wam,apple,0
8615,no more stumbling around lost at #sxsw! stay in contact with your group with the @mention #iphone application {link},apple,1
8616,are you stupid at #sxsw ? find it out with your #mac and our game {link} or via your #ipad 1&amp;2 {link},apple,0
8617,are you stupid? find it out at the #sxsw on your mac {link} for a special price! #games #mac,neither,0
8618,any #startups need an #android developer for #sxsw?,google,0
8619,82% of future tablet buyers say they'll choose apple's ipad see pop-up store at #sxsw {link},apple,1
8620,#sxsw featured artist playlist available for free {link} via @mention #free #music,neither,0
8621,"internet tv is coming. google tv, dvrs, xbox. this train isn't stopping. barry diller #sxsw",google,0
8622,"ok #sxsw tweeps on my flight, no one freak out... i'm going to be reading a book. a real one. no ipad, no kindle - just paper. ;) #analog",apple,0
8623,@mention tweeted: rt @mention best thing i've heard this weekend at #sxsw &quot;i gave my ipad 2 money to #japan relief. i don't need ...,apple,0
8624,i'm live-tweeting #sxsw now at @mention rt @mention users drive 12b+ miles a year with google maps navigation ^jr,google,0
8625,"if i'm retweeting it, chances are it's being added to my spreadsheet #sxsw {link}",neither,0
8626,"watching twit live #sxsw, want to go next year now. also want an ipad, but i'm content to wait awhile. i always buy technology late anyway.",apple,1
8627,i need a twitter app recommendation for my new ipad 2. thoughts? #sxsw,apple,0
8628,nice of #twitter to lwr boom on #api devs undr covr of #japan #tsunami #earthquake #sxsw #wisconsin #libya {link},neither,0
8629,"wow, the twitter. can look it up on the google :). rt @mention in honor of @mention how is everyone on the twitter doing? #sxsw",google,0
8630,google's two main #seo factors: topicality and site authority from via @mention at #sxsw,google,0
8631,#socialnetworks: #google noch heute mit #circles? #facebook-konkurrent! {link} via @mention und {link} #sxsw,google,0
8632,#sxsw party calendar on gcal: {link},neither,0
8633,"block party capitalism ballroom f #sxsw
just went to google thing last session but only because first choice was full",google,0
8634,#sxsw party podcasts {link} @mention @mention @mention @mention @iampaintedface @h0u5t0n,neither,0
8635,#sxsw party rule: don't slip on piss and drop your iphone in the urinal. true story. not me either. promise...,apple,0
8636,#sxsw party time with @mention and @mention thanks @mention,neither,0
8637,new mike tyson game coming to the iphone - {link} #iphone #sxsw #videogames #tyson #art #cartoon,apple,0
8638,"hi! if you accidentally took my ipad from the #techi set #pepsicostage, 
would you please return it to me? #sxsw {link}",apple,0
8639,@mention u in this line? rt @mention 10:30 am line at apple pop-up store in austin. it opens at 5 pm. #sxsw {link},apple,0
8640,how do you know when you are at a google party? you find the only samsung galaxy tab at #sxsw... {link},google,0
8641,to all you nice people going to #sxsw have fun. check in with  #twit #twig @mention  @mention @mention . any #android #podcasters?,google,0
8642,how do you use maps? mayer: 40% of google maps usage is mobile (there r 150 million mobile users) {link} via @mention #sxsw,google,0
8643,"hey if you're at #sxsw, try out the early iphone/android beta of hitchery and let us know what you think! {link}",both,0
8644,great visualisation of the ghost movement logic in pacman during the google doodles session @mention #sxsw. more details here. {link},google,1
8645,"highly doubt @mention will announce new social effort at #sxsw today...does not seem their style, but i greatly look forward to seeing it.",neither,0
8646,#casualeducationgames #sxsw proposal to download an update to your textbook - more good news for apple,apple,0
8647,"on the couch with ipad propped on my gut full of breakfast tacos. a dangerous position for inertia. what's happening tonight, #sxsw friends?",apple,0
8648,#sxsw #touchingstories great presentation on future of digital magazines {link},neither,0
8649,wow you suck {link} ipad #sxsw rebecca black #fab5,apple,0
8650,"the kid ducked, exposing a 4chan4eva tattoo on the small of his back. the ipad flew right over him. #sxsw",apple,0
8651,"?? from audience asks @mention what her favorite non-google product is &amp; why - she says, i really love my swiss omega watch #sxsw",google,0
8652,"never thought i'd be sitting on the floor of the austin convention center, but that's the best place to plug in my iphone charger. #sxsw",apple,0
8653,apple brought in 5 employees from each store in texas to staff the popup store. #sxsw,apple,0
8654,apple brought touch ui to the masses and i'm listening to 2 microsoft guys talk about it. #sxsw,apple,0
8655,"npr fan built first iphone app, not affiliated with npr he was firefighter and coder #sxsw",apple,0
8656,so grateful my twitterstream is mostly full of empathy and concern for events other than ipad 2 and #sxsw.,apple,0
8657,google could = search engines. google instead = useful information. #savebrands #sxsw,google,1
8658,"google would be a great partner for us, says @mention looking for more distribution and better products. #sxsw",google,1
8659,wish i could go @mention head over to {link} by 1pm cst today to win vip access to my acoustic solo set at #sxsw tonight,neither,0
8660,room is full here at re ipad design headaches talk. #sxsw,apple,1
8661,"@mention ummm - are u a dinosaur?   #sxsw question are u a dinosaur, shark, ninja or pirate.   #google party like it's 1986.",google,0
8662,#google rumored to unveil new social network circles today at #sxsw {link},google,0
8663,"cnn to launch &quot;tv everywhere&quot; service for mobile, google tv and computers: {link} #sxsw",google,0
8664,"cnn to launch &quot;tv everywhere&quot; service for mobile, google tv and computers: {link} #sxsw via @mention",google,0
8665,google launches route around traffic - offers 3 options to keep you out of traffic. saves 2yrs worth of time...every day. #sxsw,google,1
8666,google launching  a new social network today? #sxsw {link},google,0
8667,google launching new social network called cicles at #sxsw today {link},google,0
8668,google launching secret new social network called &quot;circles&quot; {link} #sxsw,google,0
8669,google launching secret new social network called &quot;circles&quot; #sxsw,google,0
8670,google launching social network &quot;google circles&quot; @mention  #sxsw ?????,google,0
8671,i just found bbq sauce on my ipad - tech and texas really do come together here!  #sxsw,apple,1
8672,lines around the block for the new ipad 2 in austin #sxsw. this is one lucky recipient.  {link},apple,1
8673,route around traffic from google maps saves users 2 years worth of time...everyday #sxsw,google,1
8674,route around traffic' google maps feature is saving their users 2 years in time. every day. #sxsw #holytrafficjams,google,1
8675,we're so ungrateful bc we have too much shit to play with. so turn off some of your shit (iphone) now and then. #sxsw,apple,0
8676,kind of funny/sad that the ipad release line was longer than any party lines (i saw) at #sxsw last night. #sheeple,apple,1
8677,google &quot;ad preferences&quot; and you can view (and edit) what google thinks you like. #seenocreepy #sxsw,google,1
8678,google &quot;challenge is 2 stay true 2 what originally built this big &amp; successful brand experimentation &amp; moving fastû #sxsw {link},google,0
8679,google &quot;china is not the middle east&quot; @mention #sxsw,google,0
8680,"i'm at &quot;designing ipad interfaces: new navigation schema&quot; at acc, heading to a &quot;future of touch&quot; panel after. 1 track mind. #sxsw #sxswlib11",apple,0
8681,"google &quot;product gatekeeper&quot; marissa mayer on the location-based &quot;fast, fun and future&quot; {link} (ht @mention #sxsw",google,0
8682,nu bij &quot;touching stories: designing digital magazines for the ipad&quot; #sxsw #sxswnl,apple,0
8683,i picked up a &quot;mophie&quot; iphone charge case at the #sxsw tradeshow. doubt i'll use it all the time but it's great for long days out.,apple,1
8684,"i picked up a white #ipad2 today at the apple store, #sxsw!",apple,1
8685,i messed up and didn't bring iphone charger. anyone got one i could borrow for 10 mins? #sxsw,apple,0
8686,prepping up for #sxsw aka &quot;nerds gone wild&quot; - here's a list of all the parties thanks @mention {link},neither,0
8687,apple popup store at #sxsw {link},apple,0
8688,apple popup store in austin? {link} #sxsw,apple,0
8689,apple popup store is still under constuction! that's not keeping a 50+ line of people standing in line for it. #sxsw,apple,0
8690,apple popup store line still circles the block. #sxsw,apple,0
8691,"apple popup store! #sxsw  @mention apple store, sxsw {link} #photo",apple,0
8692,ipad pop up was the longest line for #sxswi &amp; kanye's vevo show @mention #sxsw should be the same {link} {link},apple,0
8693,"catching up with @mention in our hotel room after day 1 of #sxsw. also, tweeting this from my new ipad.",apple,1
8694,best pickup-line at #sxsw: do you have an iphone charger?,apple,0
8695,bad news update: the pop-up apple store is out of ipads! not sure if they will have more by tomorrow. #sxsw,apple,0
8696,another super smart move by apple  {link} temporary store at sxsw #apple #sxsw,apple,1
8697,"sxsw: groupme says itûªs going global. first, it adds new social features. {link} #android #iphone #sms #stevemartocci #sxsw",both,0
8698,stumbled upon #sxswapis when the google/bing session was full. terrific so far! #sxsw,google,0
8699,we interrupt your regularly scheduled #sxsw geek programming with big news {link}  #google #circles,google,0
8700,we interrupt your regularly-scheduled #sxsw geek programming with big news!  {link} by @mention  #google #circles,google,0
8701,"record your #sxsw experience with your iphone.
{link}",apple,0
8702,in case our rabbits forgot theirs at home! apple opening pop-up store in austin for #sxsw {link},apple,0
8703,what's your take on ipad? @mention i really want it! #checkins #sxsw,apple,1
8704,nice gesture - #lonely-planet makes #austin guide on iphone free for #sxsw {link},apple,1
8705,the pressure (ahem... excuse) to buy mounts rt: @mention ipad 2 is the must-have gadget at #sxsw {link} via @mention,apple,1
8706,#sxsw future 15 program:  google tv to ipad apps - the connected tv experience - {link},both,0
8707,i'm not sure that i care about the first guy to get an ipad 2 at #sxsw unless he is about to post it to me...,apple,0
8708,what i journal with on my iphone: rt @mention ** momento is on sale for #sxsw ** - grab it now for just 59p / 99å¢! {link},apple,1
8709,"within hours of buying an ipad, glenda watson hyatt (with cerebral palsy) was able to communicate with strangers in public. #sxsw #poursite",apple,0
8710,"packed house for #sxsw session - &quot;q&amp;a w/ google &amp; bing on website ranking&quot; (w/ @mention (@mention hilton, salon j) {link}",google,0
8711,packed house for google/bing q&amp;a on search rankings. oh: &quot;i'm hope it's a catfight.&quot; #sxsw #qagb,google,1
8712,just because google patented something i.e. (age of domain in rankings algorithm) doesn't mean they use it #qagb #sxsw,google,0
8713,rt never use mine on the go rt @mention &quot;you're probably using your ipad on the go.&quot; #disagree #sxsw #uxdes,apple,0
8714,over 40% use of google maps is mobile -marissa mayer #sxsw,google,1
8715,"packed house-go lynn!  designing ipad interfaces - new navigation schemas at #sxsw #uxdes
{link}",apple,1
8716,"a full house. apparently more people care about their google rankings than synthetic life. tsk, tsk people. #qagb #sxsw",google,0
8717,@mention used @mention 's @mention ipad app as an example of good navigation! #sxsw {link} via @mentionn,apple,1
8718,"#android users: what your favorite #mobile app? something new + snazzy out of #sxsw? let me know, thanks!",google,0
8719,@mention uses the google chrome developer tool on itself. points out javascript console has extensive api  #killerhack #sxsw,google,0
8720,next discussion  #cellbots unofficial google platform that controls the brain of our cellphones #gsdm #sxsw connect to the #cloud,google,0
8721,someone just held up ipad with giant like on it. love #sxsw.,apple,1
8722,"my wife just tried to call my att iphone, only 2 have att say my number was not working. is #sxsw taking down all att networks nationwide?",apple,0
8723,"leaving austin and i sort of want to cry. i will always remember this week. my adele/fiona apple mix is my only solace.

#startupbus #sxsw",apple,0
8724,"helpful austin relay user imparted useful recon info on the #sxsw apple store location. thanks, phil! {link}",apple,0
8725,"cruisin austin, checked out the venue for tomorrow night, and saw the looong apple ipad line #sxsw",apple,0
8726,apple's customer service is top notch. they've even got guys hanging out with the line giving inventory updates and just being nice #sxsw,apple,1
8727,stellar customer service at the #apple store. wish every purchase was that smooth. :) #sxsw,apple,1
8728,yup #showusyouricrazy rt @mention apple's pop-up store @mention #sxsw on the day of ipad2 release could b the most genius move in mktg history,apple,1
8729,heard about apple's pop-up store in downtown austin? pics are already on gowalla: {link} #sxsw #ipad2,apple,0
8730,hanging out at the convention center with @mention and @mention find us and win a free ipad 2!!!!! #beiber #sxsw,apple,0
8731,hanging out in the hilton lobby in downtown austin. stop by and say hi and check out the android controller for #sonos. #sxsw,google,0
8732,best to put ipad controls at top of screen - on bottom they may sink into a belly! #tapworthy #sxsw,apple,0
8733,plucked out of the very end of the taxi line by a stranger from @mention for lift to airport in rental car #payitforward #sxsw,neither,0
8734,missing out on #sxsw? catch a piece of the action with our street cam: {link}  #sxswi and stream to your #ipad 2,apple,0
8735,geeking out on youtube apis #sxsw @mention google teaching theatre {link},google,0
8736,heading out to the google/aclu/eff party. yep. me and google. throwing them back. reliving old times. should be fun. ##sxsw,google,1
8737,hanging out with @mention at the @mention #google industry party...good crowd!  #sxsw,google,0
8738,hanging out with @mention connecting @mention in1102 to the ipad 2. #sxsw {link},apple,0
8739,geeking out? rt @mention if you haven't waited in line for an apple product you're missing out on an important rite of passage. #sxsw,apple,1
8740,google route around traffic saving drivers 2 years of time per day by finding best route. #sxsw,google,1
8741,google route-around traffic is pretty sweet. route-around is saving users 2 years each day! efficient for time and the environment. #sxsw,google,1
8742,c5: precautions {link} [codes valid: 4:00-7:59:59p 03/11/11] #infektd #sxsw #cvdc,neither,0
8743,my ipad auto completes kawasaki's name from the first four letters #sxsw,apple,1
8744,"waiting outside the #sxsw apple store for my #ipad2
#woohoo",apple,1
8745,ben benieuwd! rt @mention we interrupt your regularly scheduled #sxsw geek programming with big news {link}  #google #circles,google,1
8746,re: ipad ux.  &quot;the message is the medium.&quot;  #globalmoxie #sxsw,apple,0
8748,"haha, a guy is asking #marissagoogle google interview questions! #sxsw",google,0
8749,"hey, #usguys at #sxsw, let us know what you think of the new google circles social media platform :) #usxsw",google,0
8750,twitter buzz for apple store: {link} - rt @mention temporary apple store opens @mention 6th &amp; congress tomorrow. #ipad2 #sxsw,apple,0
8751,"google dev at the panel indicates that android now has a screen reader that works with widgets, native ui, web views and the browser #sxsw",google,1
8752,@mention v1.2 of #sxsw go iphone/ipad app is now live. better updates &amp; my schedule sync. would love to know what you think {link},apple,1
8753,the most valuable device at #sxsw so far is the #apple #ipod #iphone charger.,apple,1
8754,"oh in elevator from #vimeo: iphone app submitted to store, will have smart upload to continue where left if service drops. #li #sxsw #video",apple,0
8755,users drive 12 billion miles a year with google maps navigation... {link} via @mention #sxsw,google,0
8756,users drive 12b+ miles a year with google maps navigation ^jr #sxsw,google,1
8757,"if you have an ipad do not upgrade to the newest ios yet, tweetdeck is very unstable on it #nten #11ntc #sxsw #sxswi",apple,0
8758,anyone have any suggestions on getting t-mobile prepaid data to work on my iphone? only phone/txt is working. #sxsw,apple,0
8759,fuck i love austin. just left the youtube google party at maggie maes. fun times! got some youtube tube socks. lol #sxsw #austin,google,1
8760,genius move by apple to open a temp. store in downtown austin for #sxsw: {link} /via @mention #ipad2,apple,1
8761,meetingwave iphone app's new version 1.5 {link} submitting android this week just before #sxsw free downloads please retweet,both,0
8762,"you'll have to wait 4-5 weeks for an ipad 2, but not at the #appleatxdt pop-up! shipments daily (via @mention #sxsw",apple,0
8763,#ipad2 live unboxing in front of the #sxsw apple store [video] {link},apple,0
8764,"ipad 2 giveaway in full-force!  person with most friends in his/her city by end of #sxsw wins! hint, a strong email list works well! #sxswi",apple,1
8765,just arrived and haven't seen a single person without an iphone. att better be ready! #sxsw,apple,0
8766,"google unveiled new data visualization tool, open source - is it based on gapminder? #bavcid #sxsw [pic]: {link}",google,0
8767,google developer hackathon at @mention  discussion web fonts. #google gets 32000 font request a day.  #sxsw #gsdm google.com/webfonts,google,0
8768,can you even get in to #sxsw without an iphone?,apple,0
8769,"if you haven't already, download the (free) #sxsw music sampler from itunes {link} (itunes link). it's good!",apple,1
8770,if you haven't waited in line for an apple product you're missing out on an important rite of passage.  #sxsw,apple,1
8771,thank heavens for nice travelers. got a iphone charger from another delayed @mention passenger. #sxsw,apple,1
8772,"such an eventful day,earthquake, tsunami and #ipad 2 plus #sxsw.. {link}",apple,0
8773,did you ever got a high5 when you were buying a product probably not but by #apple in the queue line that's normal #sxsw {link},apple,0
8774,"ok, i'm over not being at sxsw, i'm too into garage band for ipad to notice. #stunned #sxsw",apple,0
8775,heading over to ballroom b 'your mom has an ipad-designing for boomers' #sxsw,apple,0
8776,"bounced over to catch google's marissa mayer speak. always admired her - intelligent, classy, successful. #girlcrush #sxsw",google,1
8777,heading over with @mention shortly to record some video at the popup apple store at southby - expecting big ipad2 sales! #sxsw,apple,1
8778,"network overload: google to launch major new social network called circles, today? {link} #sxsw (via @mention @mention",google,0
8779,totally overshadowing #sxsw. apple wins again. rt @mention ipad 2 arrives tomorrow at 5 p.m.,apple,1
8780,funny xd very funny xd {link} rebecca black dionne warwick #sxsw ipad,apple,0
8781,what is everyone using to keep track of what they plan to do at #sxsw? your regular google calendar? i need guidance!,google,0
8782,morning everyone! our ipad 2 giveaway for #sxsw closes v shortly! you just need to sign up at {link} to enter - go for it!,apple,0
8783,porting everything to my new ipad2 before i head off to #sxsw on sunday. syncing over 3k songs takes a while. #apple,apple,1
8784,@mention via @mention apple store downtown austin open til midnight. #sxsw,apple,0
8785,#google (via @mention denies it will be launching #circles at #sxsw  -hope it fares better than #wave and #buzz when it comes,google,0
8786,here's a view inside - {link} rt @mention apple popup store at #sxsw {link},apple,0
8787,"our interview w marissa mayer from #sxsw on google 3.0, how working for larry will be different than working for eric {link}",google,0
8788,"had to navigate for the cabbie with google maps. natives: 0, geeks: 1. #sxsw",google,0
8789,"we are giving away an #ipad at #sxsw for all you mappers out there. entry is amazingly easy, here are details: {link}",apple,1
8790,we are giving away an ipad 2 to kick off our time down at #sxsw. just visit our blog for more info: {link},apple,0
8791,we are giving away an ipad 2 to kick off our time down at #sxsw. just visit our fb page for more info: {link},apple,1
8792,really loving marissa mayer's presentation on mobile #google #sxsw,google,0
8793,"google giving social another go? {link} google circles, let's see what the guys at #sxsw make of it",google,0
8794,photo: saving up for an ipad 2 #sxsw style! #hpsxsw (taken with instagram) {link},apple,1
8795,got a craving? #sxsw minds created an app for that - foodspotting {link} #iphone #apps,apple,1
8796,rescuing virtual robots in your daily life with your iphone. envisioning the day of the last tv broadcast. and that's just the morning #sxsw,apple,1
8797,"websites visited: 73% google, 66.7% microsoft, 50.6% facebook, 48% yahoo, 31%, wikimedia - @mention #diversity #sxsw",google,0
8798,got the #vmware talent community ipad app rockin and signing up talented professionals tonight! find me! #sxsw {link},apple,1
8799,how you avoid long lines &amp; jam packed parties at #sxsw with #hurricane #party the new #iphone #app {link} #smm #geo #marketing,apple,0
8800,protip: avoid the austin-area apple stores on friday #sxsw,apple,0
8801,auntie's voxpop of  popular #sxsw apps is worth a watch: {link} not many android phones on view.,google,0
8802,"the #ogilvy #sydney #sxsw #podcast ep3 is #up, with too many #hashtags #ausxsw {link}",neither,0
8803,the #ogilvy au #sxsw podcast channel is now open for bizness in itunes. subscribe for daily updates {link},apple,0
8804,cheese ftw !!! {link} unlv pearl harbor #sxsw ipad,apple,0
8805,loving new @mention for iphone w #sxsw channel by @mention,apple,1
8806,need a few #android loving volunteers from 10:45am-3 at #sxsw,google,1
8807,i love how #sxsw is an alt universe where everyone uses apple products and @mention is the fastest way to reach someone,apple,1
8808,full #sxsw #touchingstories presentation:  {link},neither,0
8809,don't know 1 user rt @mention who uses google tv in this room? nobody raises a hand in a packed room at the #socialviewing session at #sxsw,google,0
8810,i just saw a blind guy with an iphone. only at #sxsw,apple,0
8811,this #sxsw app by #mxm is made of awesome! --  {link}   --{link},neither,1
8812,"hey, #sxsw attendees. summon your own town car when party hopping with an iphone and @mention nothing short of magic. {link}",apple,0
8813,more #sxsw awesomeness! apple is opening up a temporary store in downtown austin for #sxsw and the ipad 2 launch {link},apple,1
8814,free #sxsw cd download. various artists - sxsw: featured artists - {link} #itunes,apple,0
8815,took a few days off (unplugged) to visit family. anyone have #sxsw highlights? my google reader is bursting at the seams!,google,0
8816,"it's #sxsw festival time... omg i'm scared! got my netbook, firm's ipad and my droid!",apple,1
8817,#fsw #sxsw for those of you who wanted to know about the spec for parsing ajax links {link},neither,0
8818,"&quot;sxsw go is now available iphone, ipad, android, blackberry, and coming soon for windows phone 7&quot; presented by hp. wait what?! #sxsw #webos",both,0
8819,dear #sxsw goer... please look up from your fucking iphone when walking the halls. thanks hipsters. hilarious!,apple,0
8820,"this #sxsw i am grateful for: my bicycle, having a back-up twitter app. cursing: losing an hour of zzzs, iphone battery life.",apple,0
8821,photo: how iûªm spending my sat night at #sxsw. chatting with my husband over skype on my iphone at a coffee... {link},apple,0
8822,dear #sxsw iphone app: you suck again this year! (sitby.us is great but doesn't include film sessions),apple,0
8823,"wow, #sxsw is so big that apple is not just attending, their bringing along a temporary store! {link}",apple,1
8824,woah #sxsw is the buzz word i wake up to!  i had to google it to work out what it was!! #imanaussie,google,0
8825,"free #sxsw lemonade stand. iphone, android, and wp7 in two days on #startupbus. {link} {link}",both,0
8826,wonder how many ipads they'll sell there tomorrow? rt @mention apple opening a pop up store at #sxsw {link},apple,0
8827,"wonder how many sold at #sxsw? ipad 2 sold out, 70% went to new buyers [report] {link}",apple,0
8828,free #sxsw music sampler on #itunes. includes @mention barton hollow. (opens itunes) {link},apple,1
8829,hmmû_a slew of iphone app updates (inc. #4sq3) the past few days? can only mean one thing: it's #sxsw soon.,apple,0
8830,"hey, #sxsw peeps: go hang out w/ burners now! {link} burn-b-q at pan-american park 5-8pm: {link} cc @mention",neither,0
8831,geez #sxsw people are eating this up. another line outside the apple store for ipad 2 in austin {link},apple,0
8832,free #sxsw playlist.. enjoy {link},neither,0
8833,"dear #sxsw re new rule of 'google b4 twtng..' also add re #film &gt; replace '..locatn, locatn..' w/ '..contxt, cntxt, cntxt..'",google,0
8834,"dang #sxsw rumors rt @mention false alarm: google circles not coming now, and probably not ever (allthingsd): {link}",google,0
8835,free #sxsw sampler on itunes {link} #freemusic,apple,1
8836,next #sxsw session - do agencies need to think like software companies? panel with google &amp; barbarian group.,google,0
